geoid,zip_code
36103201006,11930
36103146616,11716
36103147201,11706
36103201008,11954
36103159518,11967
36103159514,11967
36103158325,11727
36103146004,11706
36103158017,11790
36103145705,11722
36103158329,11764
36103201007,11954
36103170005,11935
36103190713,11976
36103170204,11965
36103170006,11958
36103170205,11944
36103170203,11971
36103158901,11772
36103169706,11949
36103158411,11778
36103158209,11776
36103158118,11720
36103158327,11776
36103158902,11772
36103158412,11961
36103158014,11790
36103158513,11784
36103158013,11790
36103158119,11720
36103159110,11772
36103159112,11772
36103201009,11937
36103190711,11976
36103158117,11784
36103158328,11953
36103159513,11967
36103159517,11967
36103190712,11976
36103200906,11937
36103158514,11738
36103190710,11968
36103159414,11949
36103159413,11949
36103190714,11962
36103200903,11975
36103158713,11727
36103159416,11950
36103200905,11937
36103158324,11727
36103158714,11738
36103159415,11955
36103200904,11937
36103158715,11727
36103201005,11937
36103159111,11772
36103169705,11901
36103169903,11901
36103158016,11733
36103170004,11952
36103158012,11790
36103190802,11968
36103190709,11968
36103190801,11968
36103190404,11901
36103159603,11955
36103169904,11901
36103190605,11959
36103190405,11901
36103122408,11704
36103123204,11701
36103123203,11726
36103123403,11757
36103124301,11704
36103124302,11704
36103145601,11717
36103201200,11717
36103145905,11706
36103145904,11706
36103110602,11768
36103135500,11787
36103123404,11757
36103134909,11787
36103158208,11777
36103123303,11701
36103111102,11746
36103111101,11746
36103111508,11740
36103111507,11743
36103123703,11726
36103123704,11726
36103134908,11787
36103112219,11746
36103112218,11747
36005006100,10451
36005006400,10472
36005006700,10451
36005006800,10472
36005007000,10472
36005007100,10455
36005007300,10455
36005007500,10455
36005007700,10456
36005007800,10472
36005007900,10455
36005008400,10473
36005019700,10452
36047114400,11207
36005019900,10452
36005020100,10452
36047015200,11209
36005021200,10462
36005021301,10452
36005021302,10452
36005021501,10453
36005021502,10453
36005021602,10462
36005021800,10460
36005021900,10452
36005022000,10460
36047056100,11222
36005022300,10452
36005022401,10462
36005022500,10457
36005022702,10452
36047092400,11212
36005036901,10457
36047000501,11201
36005036400,10469
36005007200,10472
36005012101,10459
36005000200,10473
36047035601,11224
36005005400,10472
36047050801,11226
36005006200,10472
36005028700,10463
36047051001,11226
36005023100,10457
36005024100,10453
36047051602,11226
36047079601,11225
36047079602,11226
36005038200,10469
36005039600,10467
36005041500,10458
36005042901,10467
36005044901,10470
36005000100,11370
36005000400,10473
36005001600,10473
36005008500,10455
36005013000,10465
36005013200,10465
36005013500,10456
36005013800,10465
36005014300,10451
36005014400,10465
36005014900,10456
36005015100,10460
36005015500,10460
36005016000,10465
36005016100,10460
36005016200,10465
36005016300,10457
36005016500,10457
36005008900,10459
36047093200,11203
36005009200,10462
36047110400,11236
36005009800,10473
36047016600,11228
36005008600,10473
36005008700,10459
36005011000,10465
36047111600,11208
36047004400,11209
36047030500,11238
36005002400,10473
36005002800,10473
36005003700,10455
36005004300,10455
36005004400,10472
36005004800,10472
36087012401,10977
36005016700,10457
36005016900,10457
36005017300,10451
36005016600,10465
36005017500,10456
36005018400,10461
36005018900,10452
36005019300,10452
36005019400,10465
36047079202,11226
36047079001,11226
36047079002,11226
36047003101,11201
36047078801,11210
36047078601,11210
36047078602,11210
36047014102,11215
36047014101,11215
36047014901,11215
36047014902,11215
36047059403,11229
36047059404,11235
36047102801,11236
36047078802,11210
36047005301,11231
36047005302,11231
36047009402,11220
36047009202,11232
36047009201,11232
36047009002,11232
36047044902,11211
36047079201,11226
36047001501,11201
36047044901,11222
36047049301,11206
36047049302,11206
36047035301,11213
36047035302,11213
36047035101,11213
36047035102,11213
36047034901,11213
36047034902,11213
36047056302,11222
36047056301,11222
36047120802,11208
36047103402,11236
36047103401,11236
36047031402,11224
36047031401,11214
36047003102,11201
36047050001,11218
36047001802,11232
36047001801,11232
36047001804,11220
36047058902,11222
36047010601,11220
36047053102,11206
36047050402,11218
36047009001,11232
36047005303,11231
36047102802,11236
36047107003,11207
36047011902,11215
36047001502,11201
36047011901,11215
36047001803,11232
36047035702,11213
36047107001,11208
36047050401,11218
36047057902,11222
36047010401,11220
36047009401,11220
36047120803,11208
36047057901,11222
36047050002,11218
36047035701,11213
36047010402,11220
36047010801,11220
36047010602,11220
36047010802,11220
36047058901,11222
36047120801,11208
36047107002,11236
36047053101,11206
36087010701,10927
36081051500,11378
36081051600,11429
36081051700,11378
36081050000,11423
36081051800,11412
36081052100,11378
36081052200,11412
36081050201,11423
36081050500,11379
36081050700,11379
36081050800,11412
36081051000,11423
36081051100,11378
36081051300,11378
36081080301,11355
36081080302,11367
36081080900,11367
36081081400,11420
36081081800,11420
36081052400,11412
36081052800,11412
36081053000,11412
36081061800,11413
36081061900,11379
36081062000,11413
36081062100,11379
36081062400,11413
36081062600,11413
36081062700,11385
36061030900,10468
36061004400,10009
36061012101,10036
36061010803,10022
36061010802,10022
36061015403,10128
36061015402,10128
36061004001,10003
36061013604,10028
36061013602,10028
36081062900,11385
36081083700,11367
36081083800,11420
36081084000,11420
36081084500,11355
36081084601,11420
36081053401,11411
36081000701,11101
36081053601,11429
36081054000,11429
36081040701,11368
36081001901,11101
36081017902,11101
36081023502,11377
36081049201,11427
36081097207,11692
36081047802,11423
36081049202,11427
36081063700,11385
36081063800,11422
36081063900,11375
36081064101,11421
36081064102,11208
36081063301,11385
36081063302,11385
36081063500,11385
36081064500,11375
36081064600,11422
36081065000,11422
36081084602,11414
36081086100,11355
36081086300,11355
36081086400,11420
36081086500,11354
36081087100,11354
36081088400,11417
36081054500,11385
36081054200,11428
36081054700,11385
36081054800,11427
36081065600,11422
36081065702,11379
36081065900,11379
36081066000,11422
36081047600,11423
36081047900,11373
36081048500,11373
36081048900,11377
36081055900,11385
36081056100,11385
36081056500,11385
36081056700,11385
36081055200,11427
36081055300,11385
36081055400,11428
36081055500,11385
36081055700,11385
36081055800,11428
36081056800,11429
36081057700,11385
36081066501,11379
36081067700,11379
36081068000,11413
36081068200,11413
36081068700,11374
36081069000,11413
36081116302,11354
36081003302,11101
36081000103,11101
36081116301,11354
36081047801,11423
36081021603,11415
36081000702,11101
36081019902,11101
36081001902,11101
36081120702,11358
36081019901,11101
36081053502,11378
36081017901,11104
36081023501,11377
36081030906,11370
36081030905,11370
36081027702,11372
36081101004,11691
36081101003,11691
36081097206,11691
36081100803,11691
36081100804,11691
36081155103,11004
36081066401,11422
36081033405,11434
36081155104,11004
36081025401,11433
36081028803,11434
36081028802,11434
36081069300,11374
36081069400,11413
36081069500,11374
36081069701,11374
36081138501,11361
36081138502,11362
36081143500,11364
36081144100,11364
36081144700,11361
36081145101,11358
36081145102,11365
36081139900,11364
36081140901,11364
36081140902,11365
36081142900,11358
36081146300,11361
36081146700,11361
36081147100,11364
36081147900,11363
36081148300,11363
36081150701,11362
36081069702,11374
36081070700,11375
36081071100,11374
36087012107,10977
36087012109,10952
36087011509,10970
36087011510,10977
36087011511,10977
36087012205,10977
36087012110,10977
36087012301,10977
36087012206,10977
36087012302,10977
36087012404,10977
36087013101,10960
36081072900,11375
36081073900,11375
36081074300,11375
36081074500,11375
36081076902,11375
36081073100,11375
36081073700,11375
36081077300,11415
36081077500,11415
36081077902,11367
36081077903,11367
36081077905,11366
36081078800,11436
36081079200,11436
36081079300,11367
36081079900,11355
36081150702,11362
36081152901,11362
36081152902,11362
36081156700,11427
36081157101,11426
36081157901,11004
36081157902,11004
36081157903,11001
36081161700,11426
36081162100,11426
36081037900,11368
36081048200,11423
36081048400,11423
36081037501,11368
36081040901,11368
36081120701,11358
36081066301,11379
36081088902,11354
36081088903,11354
36081040502,11368
36081040501,11368
36081040301,11368
36081039901,11368
36081040101,11368
36081134701,11365
36081134702,11365
36081028801,11434
36081084902,11355
36081066302,11379
36081122703,11365
36081122704,11365
36081021602,11418
36081027102,11373
36081046902,11373
36081046901,11373
36081119300,11358
36081119900,11355
36081120500,11355
36081121500,11355
36081122300,11365
36081119500,11358
36081122702,11367
36081124100,11366
36081125700,11366
36081126500,11367
36081126700,11432
36081128300,11364
36081130100,11427
36081056600,11428
36081115100,11354
36081120300,11355
36081066100,11379
36081079000,11436
36081103300,11357
36081133300,11364
36081134100,11365
36081136700,11364
36081101002,11691
36081101700,11357
36081115500,11354
36081093900,11356
36081094201,11694
36081094202,11694
36081094203,11693
36081001903,11101
36081053901,11385
36081117100,11358
36081116100,11354
36081116700,11355
36081117500,11358
36081118100,11358
36081119100,11358
36081017102,11101
36081017101,11101
36081027701,11372
36081003301,11101
36081000101,11101
36087013002,10983
36087010102,10980
36119013104,10549
36119013202,10510
36119008602,10504
36119002300,10701
36119002403,10704
36119002401,10708
36119002402,10708
36119002404,10704
36119002405,10704
36119002600,10550
36119003000,10550
36081085700,11355
36081062300,11385
36081045900,11373
36081111300,11361
36081140300,11364
36081005200,11416
36081019800,11435
36081071900,11374
36081026400,11433
36081014100,11103
36081001400,11421
36081052600,11412
36081009700,11105
36081115900,11354
36119000803,10703
36119011101,10591
36119012700,10506
36119002900,10550
36119003100,10550
36119008403,10528
36119014809,10598
36119011800,10510
36119014604,10548
36119006900,10538
36119005800,10805
36119014805,10562
36081026700,11373
36081010400,11419
36081012601,11418
36081036100,11369
36081040000,11412
36081045200,11432
36081048000,11423
36081051200,11429
36081053200,11412
36081059000,11411
36081060300,11379
36081063200,11413
36081066701,11378
36081070300,11374
36081076901,11375
36081085300,11355
36081097202,11692
36119003200,10550
36119005001,10583
36081041300,11368
36081065501,11379
36081077904,11366
36081114700,11358
36081001600,11421
36081014201,11418
36081113300,11361
36081115700,11354
36081118500,11358
36081118700,11355
36081121100,11365
36081137700,11364
36081145900,11358
36081157102,11426
36081000400,11421
36081000600,11421
36081000800,11421
36081001000,11421
36081001200,11421
36081001800,11421
36081002200,11421
36081002400,11418
36081002500,11101
36081002600,11418
36081002800,11418
36081003000,11421
36081003100,11101
36081003200,11416
36081056400,11428
36081052000,11412
36081027600,11434
36081046000,11432
36081010800,11419
36081092500,11356
36081066900,11379
36081023200,11435
36081085900,11355
36081005100,11101
36081124700,11366
36081015300,11103
36081015100,11103
36081011400,11416
36081042600,11434
36081038400,11412
36081061601,11422
36081005500,11106
36081028300,11372
36081054900,11237
36081024700,11377
36081016100,11103
36081017800,11420
36081004002,11417
36081052500,11378
36081045700,11373
36081062500,11385
36081012800,11418
36081000200,11421
36081005900,11106
36081014300,11103
36081056000,11428
36081058300,11385
36081072100,11374
36081007300,11102
36081004401,11417
36081033401,11434
36081061200,11411
36081028500,11372
36081133900,11366
36081023800,11435
36081074100,11375
36081118900,11355
36081013000,11418
36081099701,11358
36081011900,11105
36081035100,11369
36081050400,11412
36081043200,11434
36081055600,11427
36081025900,11377
36081091900,11356
36081036300,11369
36081037700,11368
36081068300,11373
36119005200,10708
36119010701,10583
36119002101,10710
36119014606,10567
36119013201,10510
36119002800,10550
36119012101,10595
36119001101,10701
36119012502,10597
36119011902,10595
36119006802,10804
36119007000,10538
36119013102,10514
36119013700,10562
36119011700,10591
36119014808,10598
36119012600,10536
36119002700,10553
36119014703,10547
36119013000,10549
36119008302,10573
36119002203,10701
36119005600,10805
36061025700,10027
36061024200,10035
36061008603,10022
36119003300,10553
36119003400,10553
36047000502,11201
36119003500,10550
36119003600,10550
36119003700,10550
36119003800,10552
36119003900,10552
36119004100,10552
36047035602,11224
36047037401,11223
36047037402,11223
36047050803,11226
36047050804,11226
36047051002,11226
36119012303,10504
36119004200,10552
36119004500,10552
36119004600,10708
36119004700,10708
36119013304,10510
36119014100,10511
36119014605,10520
36119012400,10576
36119000101,10705
36119000103,10705
36119000104,10705
36119000202,10705
36119000203,10705
36119000300,10701
36119000401,10701
36047065200,11234
36047068800,11234
36047069200,11234
36047069800,11234
36047065800,11234
36047066000,11234
36047066200,11234
36047066600,11229
36047067200,11234
36047067400,11234
36047067600,11234
36047068000,11234
36047068200,11234
36047070000,11234
36047070201,11234
36047070202,11234
36047072000,11234
36047072200,11236
36047072400,11234
36047072600,11210
36047073200,11234
36047022000,11219
36047022400,11219
36047022600,11218
36047022700,11238
36047022800,11218
36047023000,11218
36047023100,11238
36047023300,11205
36047023400,11219
36047023500,11205
36047023600,11219
36047022100,11238
36047024000,11219
36047024200,11219
36047024400,11204
36047024500,11216
36047024600,11204
36047024800,11204
36047024900,11216
36047025000,11219
36047025100,11216
36047025200,11204
36047025300,11206
36047025600,11204
36047025700,11206
36047025901,11206
36047026000,11204
36047035000,11224
36047035200,11224
36047035400,11223
36047035500,11213
36047035900,11233
36047073400,11210
36047075600,11229
36047073600,11234
36047074000,11210
36047074400,11210
36047074600,11210
36047074800,11210
36047075800,11210
36047076000,11230
36047076200,11230
36047076600,11230
36047077000,11230
36047095800,11236
36047096000,11236
36047096200,11236
36047096400,11236
36047096800,11236
36047097000,11236
36047097400,11236
36047098400,11236
36047098600,11236
36047099000,11236
36047099400,11236
36047099800,11236
36047100400,11236
36047100800,11236
36047101000,11236
36047101200,11236
36047101400,11236
36047101600,11236
36085027706,10314
36085018100,10301
36047026200,11204
36047026300,11221
36047026400,11204
36047026600,11204
36047026700,11216
36047027000,11214
36047027200,11214
36047027400,11214
36047027500,11221
36047027600,11214
36047027700,11221
36047027800,11214
36047028100,11221
36047028400,11214
36047028502,11206
36047028600,11214
36047028700,11206
36047028800,11214
36047029000,11214
36047029100,11221
36047029200,11214
36047029300,11221
36047029700,11233
36047029800,11214
36047029900,11233
36047030000,11214
36047037000,11235
36047037100,11233
36047037300,11233
36047036001,11235
36047037500,11221
36047037700,11233
36047037900,11233
36047036200,11235
36047036400,11235
36047036501,11233
36047036502,11233
36047036600,11235
36047036900,11233
36047038200,11223
36047038600,11223
36047038700,11221
36047038800,11223
36047038900,11206
36047039000,11223
36047039100,11206
36047039300,11206
36047077200,11210
36047077400,11210
36047077600,11210
36047078200,11210
36047058400,11229
36047007700,11231
36047046201,11230
36047036700,11233
36047003000,11220
36047030400,11214
36047030600,11214
36047030700,11233
36047030100,11233
36047030800,11223
36047031100,11213
36047031500,11216
36047031701,11216
36047030200,11214
36047031900,11225
36047032300,11225
36047032700,11225
36047032800,11224
36047033000,11224
36047033100,11213
36047033500,11213
36047033600,11224
36047033900,11213
36047034100,11213
36047034200,11224
36047034300,11213
36047034500,11213
36047040300,11207
36047040500,11207
36047041100,11207
36047041200,11223
36047039500,11221
36047041300,11207
36047039600,11223
36047039700,11221
36047039800,11223
36047039900,11221
36047040000,11223
36047040200,11214
36047041401,11223
36047041500,11221
36047041600,11223
36047041800,11223
36047041900,11221
36047042100,11221
36047042300,11221
36047042500,11221
36047042600,11223
36047042700,11237
36047042800,11223
36047042900,11237
36047043000,11204
36047043100,11237
36047039200,11223
36047041402,11223
36047021200,11219
36047019400,11219
36047117602,11208
36047041700,11221
36047089800,11212
36047072800,11234
36047036002,11235
36047098800,11236
36047059600,11235
36047058200,11229
36047068600,11234
36047025400,11204
36047032100,11225
36047081600,11203
36047019500,11205
36047044800,11204
36047007400,11220
36047004600,11209
36047043200,11204
36047043300,11237
36047043400,11204
36047043500,11221
36047043900,11237
36047044000,11230
36047044100,11237
36047044200,11230
36047044300,11237
36047044400,11230
36047044500,11237
36047044600,11204
36047045000,11230
36047045200,11230
36047045300,11237
36047045400,11230
36047079400,11226
36047080400,11225
36047080600,11213
36047048200,11230
36047007800,11220
36047028501,11206
36047026100,11206
36047067800,11234
36047075400,11210
36047018100,11238
36047080200,11225
36047083800,11203
36047055100,11211
36047019300,11238
36047086800,11203
36047099600,11236
36047042000,11223
36047020200,11228
36047065400,11234
36047040400,11223
36047004100,11217
36047032900,11225
36047013900,11215
36047002300,11201
36047016000,11209
36047036300,11233
36047092800,11236
36047012801,11220
36047046800,11204
36047047000,11204
36047045800,11230
36047046202,11230
36047046400,11204
36047047400,11204
36047047600,11204
36047047700,11211
36047047800,11218
36047048000,11230
36047048100,11211
36047081400,11203
36047082000,11226
36047082200,11226
36047082600,11226
36047082800,11226
36047083000,11203
36047083200,11203
36047083400,11203
36047057400,11229
36047102400,11236
36047048400,11218
36047024100,11205
36047026500,11216
36047029500,11233
36047015100,11215
36047021700,11238
36047055800,11229
36047007600,11220
36047012200,11220
36047010200,11220
36047040900,11207
36047116800,11208
36047096600,11236
36047005202,11209
36047042200,11223
36047073800,11234
36047054600,11230
36047017600,11214
36047028200,11214
36047031300,11216
36047081000,11203
36047085800,11203
36047013500,11215
36047032500,11216
36047049400,11218
36047048800,11218
36047049000,11218
36047049200,11218
36047049600,11218
36047049700,11211
36047049800,11218
36047049900,11222
36047050100,11211
36047051300,11211
36047040700,11207
36047014300,11215
36047018400,11228
36047029600,11214
36047028300,11206
36047076400,11230
36047015500,11215
36047021300,11225
36047038100,11233
36047114202,11207
36047005601,11209
36047003600,11209
36047008000,11220
36047093800,11203
36047064800,11234
36047025902,11206
36047034000,11224
36047086600,11203
36047110600,11207
36047117601,11208
36047059402,11229
36047043600,11204
36047057200,11229
36047050202,11218
36047050500,11206
36047050600,11226
36047050700,11206
36047051100,11206
36047051200,11226
36047075000,11210
36047018800,11228
36047025800,11204
36047049500,11211
36047088800,11236
36047011800,11220
36047053200,11230
36047022900,11238
36047040100,11207
36047112000,11208
36047058600,11229
36047005800,11209
36047014000,11228
36047014800,11228
36047064200,11234
36047030900,11213
36047082400,11226
36047021500,11238
36047038500,11221
36047094402,11234
36047024300,11216
36047003800,11209
36047033300,11213
36047003500,11217
36047051400,11226
36047052600,11218
36047051500,11211
36047051700,11211
36047051800,11226
36047051900,11211
36047052000,11226
36047052300,11211
36047052700,11211
36047052900,11206
36047053000,11230
36047053300,11211
36047053400,11230
36047053500,11211
36047067000,11234
36047025500,11206
36047029400,11214
36047027900,11221
36047062600,11235
36047005100,11201
36047111800,11208
36047021600,11219
36047020500,11238
36047015700,11215
36047003300,11217
36047040800,11223
36047050900,11206
36047026900,11216
36047045600,11230
36047100600,11236
36047040600,11223
36047084800,11203
36047056000,11229
36047023200,11218
36047091600,11212
36047048900,11206
36047013300,11215
36047054500,11211
36047006200,11209
36005014701,10456
36005017901,10456
36005018301,10451
36005022102,10452
36005023703,10468
36005026702,10468
36005033201,10467
36005040303,10468
36005021700,10453
36005023702,10458
36005040302,10458
36005007600,10472
36005009000,10473
36005015900,10459
36005005001,10472
36047053700,11211
36047054700,11211
36047054800,11229
36047053900,11211
36047054300,11211
36047054400,11230
36047054900,11211
36047055000,11229
36047055300,11211
36047055400,11229
36047055500,11211
36047055600,11229
36047055700,11211
36047056200,11229
36047056400,11229
36047008200,11232
36047028900,11206
36047026800,11204
36047078400,11210
36047057100,11222
36047086200,11203
36047111000,11207
36047004300,11201
36047030300,11233
36047031702,11216
36047036100,11233
36047038300,11233
36047039400,11223
36047042400,11223
36047043800,11230
36047044700,11237
36047047200,11204
36047049100,11206
36047050300,11211
36047055200,11229
36047056500,11222
36047057500,11222
36047057600,11229
36047056600,11229
36047056800,11229
36047056900,11222
36047057000,11229
36047057300,11222
36047057800,11229
36047058000,11229
36047058800,11235
36047059000,11235
36047083600,11203
36047084000,11203
36047085000,11203
36047085200,11203
36047085400,11203
36047090000,11212
36047092000,11212
36047090200,11212
36047090600,11212
36047090800,11212
36047091000,11212
36047091800,11212
36047092200,11212
36047093000,11236
36047093400,11236
36047093600,11203
36087011405,10956
36087011505,10977
36087011506,10977
36047059200,11235
36047060600,11235
36047063200,11229
36047065600,11234
36047059100,11222
36047069000,11234
36047073000,11234
36047074200,11210
36047078000,11210
36047080000,11225
36047084600,11203
36047087200,11203
36047091200,11212
36047099200,11236
36047115000,11207
36047116200,11207
36047119000,11208
36047000100,11201
36087011902,10901
36087012204,10977
36087012203,10952
36087013402,10964
36087013401,10983
36047000200,11232
36047000301,11201
36087011404,10954
36087011901,10901
36047014200,11209
36047014500,11232
36047014700,11215
36047015000,11228
36047015300,11215
36047015400,11209
36047015900,11217
36047016100,11217
36047016200,11209
36047016300,11238
36047016500,11238
36047016700,11215
36047016800,11228
36047016900,11215
36047017100,11218
36047017200,11228
36047017400,11214
36047017500,11215
36047085600,11203
36047086000,11203
36047086400,11203
36047087000,11203
36047087401,11203
36047087600,11203
36047087800,11203
36047088200,11212
36047059800,11235
36047061002,11235
36047061200,11235
36047060000,11235
36047060800,11235
36047061600,11235
36047062200,11235
36047062800,11229
36047063600,11234
36047063800,11229
36047064000,11234
36047064400,11234
36047065000,11234
36047094401,11234
36047095000,11236
36047095400,11236
36047095600,11236
36005044902,10470
36005025100,10453
36005022404,10462
36005039901,10458
36005023704,10453
36005015300,10456
36059302000,11576
36059302101,11548
36059302102,11577
36059302200,11577
36059302300,11576
36061021303,10027
36061023100,10031
36061023802,11102
36061031704,10280
36087010601,10923
36103200901,11937
36119981000,10532
36119983000,10507
36119984000,10548
36119985000,10577
36119014903,10589
36119014909,10589
36103147004,11770
36103169703,11933
36103159510,11706
36103135208,11725
36103147003,11706
36103158011,11733
36103158010,11733
36103158410,11961
36103158409,11961
36103190503,11940
36103190604,11959
36103190603,11946
36103158322,11766
36103159411,11950
36103159511,11950
36103146106,11717
36005018102,10456
36005020502,10453
36005022101,10452
36005024501,10453
36005027401,10465
36005029302,10463
36005038301,10453
36005040501,10458
36005032600,10469
36005005002,10472
36005012901,10459
36005015200,10465
36005014702,10456
36005017701,10456
36005017702,10456
36005017902,10456
36005018101,10456
36005018302,10456
36005020501,10453
36005021001,10462
36005021002,10462
36005022403,10462
36005024502,10453
36005026701,10468
36005027402,10465
36005029301,10463
36005030900,10471
36005033202,10467
36005040502,10458
36005020000,10461
36005033500,10471
36005033700,10471
36005034800,10469
36005036000,10469
36005039500,10457
36005043400,10466
36005044400,10466
36005004200,10473
36005005100,10451
36005009600,10462
36005020900,10452
36005022200,10462
36005023800,10462
36005037504,10457
36005045600,10466
36005005300,10453
36059304203,11590
36059304204,11590
36059406701,11550
36059406702,11550
36059406802,11550
36059414303,11520
36059414304,11520
36059406801,11550
36061012602,10021
36061015301,10023
36061012601,10021
36061010801,10022
36061009903,10001
36061023804,10044
36061023803,10044
36061015102,10069
36061015502,10023
36061015401,10128
36061004002,10003
36061002902,10013
36061013603,10028
36061013201,10021
36061013601,10028
36061013501,10019
36061015101,10023
36061012901,10036
36061009901,10011
36061013502,10019
36061012902,10019
36061007001,10016
36061015302,10023
36061002901,10013
36061007002,10016
36061012102,10036
36061015501,10023
36103122406,11798
36103122501,11703
36103122502,11704
36103122603,11703
36103122704,11798
36103122705,11729
36103122707,11729
36103122801,11729
36103122802,11703
36103158711,11738
36103158712,11763
36103158802,11715
36103158803,11742
36103159000,11772
36103146800,11702
36103123801,11701
36103124401,11704
36103122706,11729
36103159107,11763
36103111803,11731
36103122405,11798
36103158001,11733
36103123001,11704
36103122901,11704
36103123002,11704
36103122902,11704
36103123101,11703
36103123102,11703
36103123201,11735
36103159103,11719
36103159106,11980
36103159108,11763
36103159201,11772
36103159203,11772
36103146703,11729
36103158609,11779
36103123802,11757
36103147701,11782
36103122602,11729
36103145807,11749
36103123401,11701
36103123500,11701
36103123701,11726
36103158103,11720
36103158107,11755
36103158108,11720
36103159204,11719
36103159300,11713
36103159406,11934
36103146002,11706
36103158318,11778
36103158708,11953
36103158607,11742
36103190706,11976
36103111801,11731
36103147402,11751
36103158707,11763
36103123900,11757
36103124001,11757
36103124002,11757
36103124101,11757
36103124102,11757
36103124200,11757
36103124402,11701
36103124500,11702
36103124601,11702
36103158111,11784
36103158112,11784
36103158114,11733
36103159407,11967
36103159408,11967
36103134704,11754
36103135205,11725
36103146205,11751
36103158009,11720
36103158310,11953
36103158606,11738
36103110101,11743
36103124602,11702
36103159410,11949
36103134702,11754
36103134703,11731
36103134902,11787
36103134906,11754
36081094500,11357
36081094700,11356
36081096400,11692
36047062000,11235
36081097300,11357
36081098100,11357
36081098700,11357
36081099100,11357
36081099200,11691
36047080800,11226
36047123700,11205
36081112300,11361
36081109700,11361
36081109900,11361
36081112900,11361
36081113900,11358
36081114100,11358
36081029100,11372
36081029300,11377
36081029500,11377
36081029700,11370
36081028700,11372
36081028900,11372
36081029900,11377
36081031700,11370
36081032000,11413
36081032800,11413
36081032900,11369
36081033000,11413
36081033900,11369
36081039400,11412
36081039800,11412
36081040200,11412
36081040400,11423
36081041100,11368
36081041400,11433
36081041500,11368
36081042700,11368
36081043400,11433
36081045000,11432
36081045400,11432
36081045500,11368
36081045600,11432
36081044602,11432
36081044800,11432
36081045800,11432
36081046200,11432
36081046300,11373
36081046400,11432
36081046500,11373
36081046600,11432
36081046700,11373
36081046800,11432
36081047000,11423
36081047100,11373
36081047200,11432
36081047300,11373
36081047500,11373
36081004500,11106
36081004700,11106
36081005000,11417
36081005300,11106
36081005400,11417
36081005800,11417
36081006100,11106
36081030904,11370
36081043702,11368
36081044301,11368
36081003400,11416
36081003900,11106
36081003600,11416
36081003700,11101
36081003800,11416
36081004001,11416
36081004200,11416
36081004300,11106
36081077907,11367
36081024000,11432
36081024300,11377
36081077908,11367
36081024500,11377
36081024900,11377
36081025100,11377
36081025500,11101
36081025700,11377
36081097204,11691
36081100801,11691
36081102900,11357
36047021100,11205
36081025800,11433
36081026000,11433
36081026200,11433
36081026300,11372
36081026600,11433
36047048500,11211
36081107202,11692
36081103201,11691
36081103202,11691
36081103900,11357
36081104700,11354
36081105900,11354
36081027000,11433
36081027200,11434
36081027400,11434
36081027800,11434
36081027900,11372
36081028000,11434
36081028100,11372
36081028200,11434
36081028400,11434
42103950304,18426
42103950805,18324
42103950806,18371
42103950902,18328
42103950804,18324
42103950608,18337
42103950204,18428
42103950303,18464
42103950607,18337
42103950803,18324
42103950504,18428
42103950503,18428
42103950103,18336
42103950606,18458
42103950501,18428
42103950102,18458
42103950601,18337
42103950701,18328
42103950104,18336
42103950202,18425
42103950302,18426
42103950603,18337
42069112902,18445
42127960600,18428
42103950702,18328
